localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_beyla,1981-12-23,,,,,,22.46,68.49,1.55,2.56,0.03
gin_beyla,1981-12-24,,,,,,21.96,55.2,1.43,2.31,0.0
gin_beyla,1981-12-25,,,,,,22.91,53.43,0.96,1.49,0.09
gin_beyla,1981-12-26,,,,,,22.83,65.31,1.3,2.12,0.04
gin_beyla,1981-12-27,,,,,,22.76,55.42,1.13,1.83,0.0
gin_beyla,1981-12-28,,,,,,23.46,56.62,0.74,1.1,0.0
gin_beyla,1981-12-29,,,,,,23.02,64.03,1.21,1.98,0.0
gin_beyla,1981-12-30,,,,,,24.01,61.21,1.23,1.93,0.0
gin_beyla,1981-12-31,,,,,,23.95,77.19,1.45,2.26,0.0
gin_beyla,1982-01-01,,,,,,24.81,69.9,0.94,1.42,0.0
gin_beyla,1982-01-02,,,,,,23.31,64.71,1.14,1.89,0.0
gin_beyla,1982-01-03,,,,,,21.96,54.46,1.51,2.46,0.0
gin_beyla,1982-01-04,,,,,,20.39,58.86,1.82,3.13,0.0
gin_beyla,1982-01-05,,,,,,20.18,57.83,2.17,3.69,0.0
gin_beyla,1982-01-06,,,,,,18.76,54.15,2.08,3.58,0.0
gin_beyla,1982-01-07,,,,,,18.96,51.58,1.96,3.47,0.0
gin_beyla,1982-01-08,,,,,,19.04,50.98,2.07,3.54,0.0
gin_beyla,1982-01-09,,,,,,19.24,52.56,2.06,3.55,0.0
gin_beyla,1982-01-10,,,,,,19.43,53.04,2.15,3.72,0.0
gin_beyla,1982-01-11,,,,,,20.62,46.5,1.54,2.53,0.0
gin_beyla,1982-01-12,,,,,,22.13,47.25,1.01,1.51,0.0
gin_beyla,1982-01-13,,,,,,22.93,56.43,0.93,1.45,0.0
gin_beyla,1982-01-14,,,,,,22.42,58.38,1.4,2.3,0.0
gin_beyla,1982-01-15,,,,,,21.21,57.08,2.18,3.69,0.0
gin_beyla,1982-01-16,,,,,,20.11,54.66,2.36,3.93,0.0
gin_beyla,1982-01-17,,,,,,22.0,50.86,1.46,2.39,0.0
gin_beyla,1982-01-18,,,,,,22.63,62.71,1.11,1.8,0.0
gin_beyla,1982-01-19,,,,,,22.51,57.75,1.36,2.16,0.0
gin_beyla,1982-01-20,,,,,,20.35,53.08,1.89,3.28,0.0
gin_beyla,1982-01-21,,,,,,19.3,53.51,2.27,3.63,0.0
gin_beyla,1982-01-22,,,,,,18.56,52.42,2.16,3.5,0.0
gin_beyla,1982-01-23,,,,,,18.33,54.78,2.11,3.42,0.0
gin_beyla,1982-01-24,,,,,,17.74,52.98,2.66,4.22,0.0
gin_beyla,1982-01-25,,,,,,18.09,50.82,2.55,4.13,0.0
gin_beyla,1982-01-26,,,,,,18.94,47.55,2.16,3.61,0.0
gin_beyla,1982-01-27,,,,,,20.28,47.81,2.16,3.71,0.0
gin_beyla,1982-01-28,,,,,,21.05,47.99,1.87,3.19,0.0
gin_beyla,1982-01-29,,,,,,21.93,49.88,1.67,2.81,0.0
gin_beyla,1982-01-30,,,,,,21.79,50.72,2.18,3.61,0.0
gin_beyla,1982-01-31,,,,,,21.32,48.87,2.21,3.76,0.0
gin_beyla,1982-02-01,,,,,,21.41,48.45,2.16,3.65,0.0
gin_beyla,1982-02-02,,,,,,22.68,44.44,1.46,2.36,0.0
gin_beyla,1982-02-03,,,,,,23.78,62.61,1.11,1.75,0.0
gin_beyla,1982-02-04,,,,,,24.27,69.72,1.26,2.09,0.18
gin_beyla,1982-02-05,,,,,,24.14,66.42,1.34,2.02,1.22
gin_beyla,1982-02-06,,,,,,23.75,60.52,1.58,2.5,0.0
gin_beyla,1982-02-07,,,,,,23.99,62.92,1.18,1.87,0.07
gin_beyla,1982-02-08,,,,,,23.82,69.63,1.11,1.85,1.17
gin_beyla,1982-02-09,,,,,,24.18,59.37,0.81,1.21,2.85
gin_beyla,1982-02-10,,,,,,23.62,76.74,0.99,1.59,21.03
gin_beyla,1982-02-11,,,,,,24.04,75.96,1.39,2.24,1.26
gin_beyla,1982-02-12,,,,,,24.13,73.96,1.14,1.85,6.3
gin_beyla,1982-02-13,,,,,,23.4,70.16,1.03,1.8,4.34
gin_beyla,1982-02-14,,,,,,23.23,80.23,1.2,1.94,10.58
gin_beyla,1982-02-15,,,,,,23.73,78.11,1.27,2.1,2.66
gin_beyla,1982-02-16,,,,,,22.94,82.64,1.48,2.36,3.65
gin_beyla,1982-02-17,,,,,,24.35,71.76,1.09,1.6,2.04
gin_beyla,1982-02-18,,,,,,24.01,78.7,1.3,2.11,4.15
gin_beyla,1982-02-19,,,,,,23.93,78.14,1.64,2.52,8.95
gin_beyla,1982-02-20,,,,,,23.73,71.22,1.62,2.73,2.37
gin_beyla,1982-02-21,,,,,,23.31,61.77,1.63,2.72,1.01
gin_beyla,1982-02-22,,,,,,22.65,49.7,1.59,2.51,0.13
gin_beyla,1982-02-23,,,,,,23.09,69.7,1.28,2.12,0.34
gin_beyla,1982-02-24,,,,,,22.27,62.55,1.12,1.81,4.33
gin_beyla,1982-02-25,,,,,,22.84,64.13,1.59,2.66,0.4
gin_beyla,1982-02-26,,,,,,23.51,47.52,1.75,2.77,0.03
gin_beyla,1982-02-27,,,,,,24.09,54.66,0.87,1.4,0.07
gin_beyla,1982-02-28,,,,,,24.22,70.76,1.51,2.31,0.47
gin_beyla,1982-03-01,,,,,,23.28,63.02,2.12,3.49,1.13
gin_beyla,1982-03-02,,,,,,22.93,63.17,2.06,3.24,0.0
gin_beyla,1982-03-03,,,,,,22.47,47.98,2.03,3.45,0.0
gin_beyla,1982-03-04,,,,,,23.41,51.96,1.86,2.99,0.0
gin_beyla,1982-03-05,,,,,,24.32,49.25,1.36,2.09,0.0
gin_beyla,1982-03-06,,,,,,24.37,57.79,1.3,2.05,0.0
gin_beyla,1982-03-07,,,,,,24.78,61.3,1.37,2.16,0.27
gin_beyla,1982-03-08,,,,,,25.86,60.64,0.96,1.38,1.04
gin_beyla,1982-03-09,,,,,,25.68,66.84,1.54,2.4,3.28
gin_beyla,1982-03-10,,,,,,23.89,75.73,2.35,3.52,3.03
gin_beyla,1982-03-11,,,,,,24.46,69.86,2.21,3.28,1.02
gin_beyla,1982-03-12,,,,,,24.0,72.78,1.05,1.73,5.03
gin_beyla,1982-03-13,,,,,,24.53,75.87,1.16,1.86,3.91
gin_beyla,1982-03-14,,,,,,24.41,78.03,0.93,1.44,2.97
gin_beyla,1982-03-15,,,,,,24.02,78.48,1.59,2.42,3.13
gin_beyla,1982-03-16,,,,,,24.73,73.28,1.01,1.62,1.5
gin_beyla,1982-03-17,,,,,,24.38,79.72,1.53,2.33,6.82
gin_beyla,1982-03-18,,,,,,23.78,79.54,1.37,2.16,14.44
gin_beyla,1982-03-19,,,,,,25.0,72.01,1.25,1.97,5.39
gin_beyla,1982-03-20,,,,,,24.05,81.41,1.35,2.15,14.97
gin_beyla,1982-03-21,,,,,,24.06,83.36,1.15,1.78,39.15
gin_beyla,1982-03-22,,,,,,23.05,86.9,1.28,1.92,16.26
gin_beyla,1982-03-23,,,,,,23.37,84.76,1.11,1.74,23.5
gin_beyla,1982-03-24,,,,,,23.49,84.37,1.14,1.83,12.13
gin_beyla,1982-03-25,,,,,,24.16,79.59,1.6,2.5,0.57
gin_beyla,1982-03-26,,,,,,23.13,81.33,1.05,1.71,3.44
gin_beyla,1982-03-27,,,,,,21.96,84.56,0.82,1.43,1.25
gin_beyla,1982-03-28,,,,,,23.6,82.14,0.73,1.25,1.88
gin_beyla,1982-03-29,,,,,,23.17,84.1,1.15,1.87,0.8
gin_beyla,1982-03-30,,,,,,22.29,83.13,1.23,2.02,1.97
gin_beyla,1982-03-31,,,,,,24.0,77.45,1.48,2.35,0.54
gin_beyla,1982-04-01,,,,,,24.59,81.55,1.01,1.66,0.91
gin_beyla,1982-04-02,,,,,,24.83,83.26,1.34,2.14,0.54
gin_beyla,1982-04-03,,,,,,25.4,80.91,1.25,1.97,0.47
gin_beyla,1982-04-04,,,,,,25.28,80.97,1.9,2.85,0.98
gin_beyla,1982-04-05,,,,,,24.61,84.41,1.62,2.51,0.4
gin_beyla,1982-04-06,,,,,,24.61,82.35,1.39,2.13,1.14
gin_beyla,1982-04-07,,,,,,24.28,82.5,1.24,2.04,15.28
gin_beyla,1982-04-08,,,,,,24.48,79.67,1.04,1.7,9.12
gin_beyla,1982-04-09,,,,,,23.33,87.41,1.64,2.55,12.7
gin_beyla,1982-04-10,,,,,,23.42,79.19,1.47,2.4,14.98
gin_beyla,1982-04-11,,,,,,23.54,81.73,0.93,1.52,14.18
gin_beyla,1982-04-12,,,,,,23.3,84.99,0.98,1.54,5.21
gin_beyla,1982-04-13,,,,,,23.09,82.76,1.24,1.96,10.0
gin_beyla,1982-04-14,,,,,,22.39,88.21,1.56,2.42,19.7
gin_beyla,1982-04-15,,,,,,24.27,79.76,0.92,1.56,3.85
gin_beyla,1982-04-16,,,,,,24.42,82.28,1.03,1.76,5.6
gin_beyla,1982-04-17,,,,,,23.32,89.45,1.42,2.34,14.64
gin_beyla,1982-04-18,,,,,,24.5,80.33,1.02,1.71,1.77
gin_beyla,1982-04-19,,,,,,23.52,88.13,1.45,2.33,17.12
gin_beyla,1982-04-20,,,,,,22.51,89.83,1.22,2.02,5.64
gin_beyla,1982-04-21,,,,,,21.34,86.73,1.31,2.02,13.02
gin_beyla,1982-04-22,,,,,,23.03,81.91,1.11,1.77,8.54
gin_beyla,1982-04-23,,,,,,23.2,84.03,1.12,1.84,2.77
gin_beyla,1982-04-24,,,,,,24.27,81.46,1.12,1.86,16.67
gin_beyla,1982-04-25,,,,,,24.13,83.22,1.01,1.59,22.11
gin_beyla,1982-04-26,,,,,,23.83,84.59,0.95,1.53,5.71
gin_beyla,1982-04-27,,,,,,23.96,83.61,1.16,1.97,2.14
gin_beyla,1982-04-28,,,,,,24.6,80.99,0.92,1.53,8.09
gin_beyla,1982-04-29,,,,,,24.31,82.36,1.04,1.65,9.89
gin_beyla,1982-04-30,,,,,,23.72,85.62,1.4,2.2,6.82
gin_beyla,1982-05-01,,,,,,22.53,88.2,1.36,2.18,6.03
gin_beyla,1982-05-02,,,,,,23.18,79.36,0.98,1.7,9.32
gin_beyla,1982-05-03,,,,,,23.8,83.71,1.22,1.93,15.68
gin_beyla,1982-05-04,,,,,,22.67,88.58,1.33,2.12,26.02
gin_beyla,1982-05-05,,,,,,23.47,85.74,1.15,1.84,9.0
gin_beyla,1982-05-06,,,,,,24.81,82.17,1.22,1.87,0.62
gin_beyla,1982-05-07,,,,,,23.79,85.54,1.24,1.99,0.73
gin_beyla,1982-05-08,,,,,,22.7,86.26,0.99,1.65,0.12
gin_beyla,1982-05-09,,,,,,23.77,82.76,1.21,1.97,0.54
gin_beyla,1982-05-10,,,,,,23.35,84.34,1.2,1.93,1.36
gin_beyla,1982-05-11,,,,,,23.44,84.26,1.53,2.39,20.99
gin_beyla,1982-05-12,,,,,,23.48,85.83,1.15,1.78,15.23
gin_beyla,1982-05-13,,,,,,23.27,86.38,0.54,0.99,40.29
gin_beyla,1982-05-14,,,,,,22.88,90.93,1.31,2.12,19.38
gin_beyla,1982-05-15,,,,,,22.83,91.5,1.5,2.44,11.6
gin_beyla,1982-05-16,,,,,,24.13,85.04,1.2,2.01,1.17
gin_beyla,1982-05-17,,,,,,24.11,86.41,1.04,1.78,2.64
gin_beyla,1982-05-18,,,,,,24.48,84.78,1.02,1.65,4.45
gin_beyla,1982-05-19,,,,,,23.38,86.3,0.95,1.54,2.4
gin_beyla,1982-05-20,,,,,,23.18,82.07,1.27,2.06,0.15
gin_beyla,1982-05-21,,,,,,24.32,79.32,1.23,1.93,3.7
gin_beyla,1982-05-22,,,,,,24.87,79.61,0.81,1.32,9.44
gin_beyla,1982-05-23,,,,,,24.07,86.02,1.25,1.99,5.63
gin_beyla,1982-05-24,,,,,,23.16,88.78,1.29,2.02,6.05
gin_beyla,1982-05-25,,,,,,23.4,87.47,1.56,2.42,4.35
gin_beyla,1982-05-26,,,,,,22.36,90.34,1.78,2.73,13.19
gin_beyla,1982-05-27,,,,,,23.1,85.51,0.66,1.11,23.48
gin_beyla,1982-05-28,,,,,,23.21,86.77,0.59,0.96,9.85
gin_beyla,1982-05-29,,,,,,23.18,87.73,1.26,1.9,18.22
gin_beyla,1982-05-30,,,,,,21.79,91.23,1.76,2.75,13.31
gin_beyla,1982-05-31,,,,,,22.45,83.84,1.02,1.67,9.42
gin_beyla,1982-06-01,,,,,,21.98,88.88,1.01,1.67,13.57
gin_beyla,1982-06-02,,,,,,22.59,85.24,0.99,1.69,20.22
gin_beyla,1982-06-03,,,,,,22.97,87.95,1.41,2.28,11.55
gin_beyla,1982-06-04,,,,,,23.36,86.37,0.87,1.38,9.87
gin_beyla,1982-06-05,,,,,,23.27,84.62,1.0,1.57,3.82
gin_beyla,1982-06-06,,,,,,23.59,84.86,1.25,2.07,1.84
gin_beyla,1982-06-07,,,,,,23.29,86.79,0.93,1.56,10.21
gin_beyla,1982-06-08,,,,,,22.49,91.47,1.17,1.88,9.97
gin_beyla,1982-06-09,,,,,,22.62,83.06,1.2,2.11,6.94
gin_beyla,1982-06-10,,,,,,23.24,80.14,1.36,2.14,3.73
gin_beyla,1982-06-11,,,,,,23.26,83.14,1.17,1.99,8.86
gin_beyla,1982-06-12,,,,,,23.13,87.48,1.32,2.18,31.26
gin_beyla,1982-06-13,,,,,,23.1,86.69,1.06,1.82,16.87
gin_beyla,1982-06-14,,,,,,23.06,82.44,1.32,2.11,9.75
gin_beyla,1982-06-15,,,,,,23.57,80.51,0.97,1.53,15.04
gin_beyla,1982-06-16,,,,,,23.34,86.42,1.19,2.01,12.52
gin_beyla,1982-06-17,,,,,,23.72,88.32,1.65,2.59,11.7
gin_beyla,1982-06-18,,,,,,21.93,94.64,1.74,2.78,17.03
gin_beyla,1982-06-19,,,,,,22.86,87.82,0.76,1.35,15.58
gin_beyla,1982-06-20,,,,,,23.3,86.85,1.01,1.73,4.98
gin_beyla,1982-06-21,,,,,,22.7,88.75,1.45,2.32,4.26
gin_beyla,1982-06-22,,,,,,22.67,89.19,1.6,2.54,2.79
gin_beyla,1982-06-23,,,,,,22.82,87.7,1.32,2.08,4.34
gin_beyla,1982-06-24,,,,,,22.83,87.35,1.31,2.0,16.23
gin_beyla,1982-06-25,,,,,,22.17,89.25,0.79,1.27,17.0
gin_beyla,1982-06-26,,,,,,22.67,88.6,1.35,2.16,7.05
gin_beyla,1982-06-27,,,,,,22.58,89.05,1.67,2.63,14.95
gin_beyla,1982-06-28,,,,,,21.78,90.91,1.54,2.44,14.09
gin_beyla,1982-06-29,,,,,,22.16,90.2,1.82,2.79,21.06
gin_beyla,1982-06-30,,,,,,20.1,93.08,1.69,2.61,10.35
gin_beyla,1982-07-01,,,,,,21.91,84.7,1.01,1.55,5.51
gin_beyla,1982-07-02,,,,,,22.44,87.69,1.22,1.87,8.08
gin_beyla,1982-07-03,,,,,,22.43,90.4,2.02,3.09,10.1
gin_beyla,1982-07-04,,,,,,20.94,95.57,1.76,2.79,10.16
gin_beyla,1982-07-05,,,,,,22.35,88.24,1.28,2.05,6.84
gin_beyla,1982-07-06,,,,,,21.11,93.06,2.27,3.52,9.2
gin_beyla,1982-07-07,,,,,,21.6,90.39,1.82,2.83,4.03
gin_beyla,1982-07-08,,,,,,22.7,88.09,1.16,1.91,2.95
gin_beyla,1982-07-09,,,,,,22.5,88.26,1.36,2.17,2.52
gin_beyla,1982-07-10,,,,,,22.37,90.8,1.98,3.08,7.8
gin_beyla,1982-07-11,,,,,,20.23,94.7,1.95,3.07,9.64
gin_beyla,1982-07-12,,,,,,21.87,89.46,1.23,1.89,3.92
gin_beyla,1982-07-13,,,,,,21.15,93.92,2.05,3.18,7.58
gin_beyla,1982-07-14,,,,,,22.03,89.08,1.67,2.57,8.11
gin_beyla,1982-07-15,,,,,,22.45,87.64,0.85,1.43,17.82
gin_beyla,1982-07-16,,,,,,21.87,89.12,1.3,2.18,29.08
gin_beyla,1982-07-17,,,,,,21.7,89.25,1.63,2.54,13.62
gin_beyla,1982-07-18,,,,,,21.8,90.07,2.05,3.11,11.27
gin_beyla,1982-07-19,,,,,,21.72,87.09,1.12,1.77,7.43
gin_beyla,1982-07-20,,,,,,21.5,90.16,1.81,2.78,8.02
gin_beyla,1982-07-21,,,,,,22.25,87.63,1.33,2.14,4.85
gin_beyla,1982-07-22,,,,,,21.97,90.23,1.82,2.82,6.21
gin_beyla,1982-07-23,,,,,,21.17,89.84,1.93,2.95,7.03
gin_beyla,1982-07-24,,,,,,21.29,88.93,1.67,2.54,6.66
gin_beyla,1982-07-25,,,,,,21.35,87.92,0.99,1.64,2.68
gin_beyla,1982-07-26,,,,,,21.32,91.08,1.52,2.46,1.69
gin_beyla,1982-07-27,,,,,,22.78,87.0,1.15,1.85,2.46
gin_beyla,1982-07-28,,,,,,21.6,92.07,1.08,1.62,5.9
gin_beyla,1982-07-29,,,,,,21.26,92.25,1.47,2.38,2.86
gin_beyla,1982-07-30,,,,,,22.63,88.49,1.4,2.25,9.79
gin_beyla,1982-07-31,,,,,,20.6,93.71,2.6,3.99,14.41
gin_beyla,1982-08-01,,,,,,20.2,91.98,2.32,3.54,16.25
gin_beyla,1982-08-02,,,,,,20.64,92.27,2.38,3.72,6.71
gin_beyla,1982-08-03,,,,,,22.36,84.18,1.13,1.78,7.2
gin_beyla,1982-08-04,,,,,,22.2,84.64,1.15,1.9,33.37
gin_beyla,1982-08-05,,,,,,21.07,91.35,2.86,4.32,30.88
gin_beyla,1982-08-06,,,,,,20.72,92.14,2.59,3.94,30.37
gin_beyla,1982-08-07,,,,,,20.62,92.19,2.17,3.37,48.4
gin_beyla,1982-08-08,,,,,,21.28,91.95,1.76,2.77,55.69
gin_beyla,1982-08-09,,,,,,21.18,93.0,2.22,3.43,10.52
gin_beyla,1982-08-10,,,,,,20.75,92.83,2.84,4.32,6.1
gin_beyla,1982-08-11,,,,,,20.0,95.06,2.42,3.75,8.52
gin_beyla,1982-08-12,,,,,,21.6,90.95,1.92,2.97,13.09
gin_beyla,1982-08-13,,,,,,20.62,94.63,2.13,3.31,19.9
gin_beyla,1982-08-14,,,,,,21.04,93.62,2.03,3.13,54.73
gin_beyla,1982-08-15,,,,,,21.32,91.34,2.57,3.9,18.88
gin_beyla,1982-08-16,,,,,,21.3,91.1,1.56,2.46,12.08
gin_beyla,1982-08-17,,,,,,21.72,91.22,1.2,1.94,25.74
gin_beyla,1982-08-18,,,,,,22.07,91.75,2.23,3.41,16.91
gin_beyla,1982-08-19,,,,,,20.47,94.98,2.93,4.47,16.75
gin_beyla,1982-08-20,,,,,,20.69,91.86,2.25,3.41,15.28
gin_beyla,1982-08-21,,,,,,19.75,94.3,2.14,3.29,18.82
gin_beyla,1982-08-22,,,,,,20.16,93.8,2.38,3.64,24.4
gin_beyla,1982-08-23,,,,,,20.62,93.1,1.93,2.97,24.03
gin_beyla,1982-08-24,,,,,,20.77,93.12,2.28,3.51,30.65
gin_beyla,1982-08-25,,,,,,20.24,94.77,2.76,4.22,50.84
gin_beyla,1982-08-26,,,,,,20.43,93.6,2.47,3.76,14.21
gin_beyla,1982-08-27,,,,,,20.5,94.16,2.14,3.31,28.62
gin_beyla,1982-08-28,,,,,,20.04,94.83,2.21,3.38,27.25
gin_beyla,1982-08-29,,,,,,21.45,91.5,1.68,2.58,15.47
gin_beyla,1982-08-30,,,,,,21.85,92.31,1.54,2.37,7.66
gin_beyla,1982-08-31,,,,,,21.84,91.39,2.28,3.5,8.39
gin_beyla,1982-09-01,,,,,,22.38,89.58,1.65,2.58,10.33
gin_beyla,1982-09-02,,,,,,21.13,93.62,2.2,3.36,15.44
gin_beyla,1982-09-03,,,,,,22.06,89.94,1.63,2.46,17.45
gin_beyla,1982-09-04,,,,,,20.84,92.85,1.95,2.99,7.55
gin_beyla,1982-09-05,,,,,,21.74,91.38,1.66,2.52,27.45
gin_beyla,1982-09-06,,,,,,21.48,92.34,1.79,2.82,18.45
gin_beyla,1982-09-07,,,,,,21.91,89.63,0.96,1.51,8.01
gin_beyla,1982-09-08,,,,,,21.94,93.67,1.87,2.86,13.49
gin_beyla,1982-09-09,,,,,,21.75,93.71,2.33,3.66,25.52
gin_beyla,1982-09-10,,,,,,21.14,92.61,1.43,2.14,22.09
gin_beyla,1982-09-11,,,,,,22.42,88.1,1.05,1.69,7.57
gin_beyla,1982-09-12,,,,,,21.52,92.37,1.54,2.46,22.97
gin_beyla,1982-09-13,,,,,,22.02,90.27,1.74,2.71,9.42
gin_beyla,1982-09-14,,,,,,22.1,87.06,1.41,2.17,5.56
gin_beyla,1982-09-15,,,,,,22.17,87.74,1.47,2.32,5.78
gin_beyla,1982-09-16,,,,,,22.2,84.98,1.04,1.62,4.9
gin_beyla,1982-09-17,,,,,,22.16,89.78,1.26,1.9,2.57
gin_beyla,1982-09-18,,,,,,23.15,85.76,1.01,1.63,2.63
gin_beyla,1982-09-19,,,,,,22.69,89.13,1.45,2.4,7.46
gin_beyla,1982-09-20,,,,,,22.69,85.98,0.87,1.51,4.41
gin_beyla,1982-09-21,,,,,,22.62,88.29,1.71,2.85,6.0
gin_beyla,1982-09-22,,,,,,23.02,86.12,1.04,1.72,2.86
gin_beyla,1982-09-23,,,,,,23.26,84.99,1.1,1.79,0.74
gin_beyla,1982-09-24,,,,,,23.33,84.86,1.11,1.74,1.14
gin_beyla,1982-09-25,,,,,,23.01,85.52,0.95,1.57,1.6
gin_beyla,1982-09-26,,,,,,22.94,84.72,1.31,2.0,2.07
gin_beyla,1982-09-27,,,,,,23.45,83.73,1.18,1.95,1.46
gin_beyla,1982-09-28,,,,,,23.68,83.3,0.84,1.48,2.88
gin_beyla,1982-09-29,,,,,,22.99,87.64,0.96,1.6,4.11
gin_beyla,1982-09-30,,,,,,23.24,84.94,0.89,1.5,7.12
gin_beyla,1982-10-01,,,,,,22.72,85.4,0.89,1.52,3.49
gin_beyla,1982-10-02,,,,,,22.76,82.75,0.95,1.54,5.62
gin_beyla,1982-10-03,,,,,,22.56,88.25,1.16,1.91,10.98
gin_beyla,1982-10-04,,,,,,22.18,89.19,1.44,2.18,7.37
gin_beyla,1982-10-05,,,,,,22.21,89.78,0.49,0.88,13.95
gin_beyla,1982-10-06,,,,,,21.27,92.65,1.42,2.25,23.15
gin_beyla,1982-10-07,,,,,,22.15,88.67,1.22,2.03,12.06
gin_beyla,1982-10-08,,,,,,22.81,85.09,0.89,1.48,23.6
gin_beyla,1982-10-09,,,,,,22.45,90.38,1.67,2.62,13.16
gin_beyla,1982-10-10,,,,,,21.3,92.58,1.25,2.02,12.68
gin_beyla,1982-10-11,,,,,,22.49,86.99,1.03,1.69,2.6
gin_beyla,1982-10-12,,,,,,22.19,91.25,1.35,2.13,27.33
gin_beyla,1982-10-13,,,,,,21.64,91.85,1.42,2.25,26.26
gin_beyla,1982-10-14,,,,,,22.36,87.56,1.04,1.72,11.58
gin_beyla,1982-10-15,,,,,,22.33,89.14,1.26,2.09,6.87
gin_beyla,1982-10-16,,,,,,23.19,83.59,1.03,1.55,6.42
gin_beyla,1982-10-17,,,,,,23.07,83.73,1.17,1.8,3.43
gin_beyla,1982-10-18,,,,,,23.01,85.16,1.17,1.92,1.41
gin_beyla,1982-10-19,,,,,,23.0,85.97,1.06,1.81,2.33
gin_beyla,1982-10-20,,,,,,22.95,87.27,1.21,2.08,2.99
gin_beyla,1982-10-21,,,,,,22.89,87.65,1.48,2.44,1.82
gin_beyla,1982-10-22,,,,,,23.52,80.95,0.91,1.43,2.17
gin_beyla,1982-10-23,,,,,,23.19,83.32,0.92,1.55,2.11
gin_beyla,1982-10-24,,,,,,23.1,84.02,1.22,1.93,1.6
gin_beyla,1982-10-25,,,,,,22.86,85.95,1.48,2.35,2.96
gin_beyla,1982-10-26,,,,,,22.6,86.41,1.13,1.94,4.67
gin_beyla,1982-10-27,,,,,,22.56,86.27,1.1,1.81,5.25
gin_beyla,1982-10-28,,,,,,22.41,86.0,1.07,1.81,3.22
gin_beyla,1982-10-29,,,,,,21.95,87.02,0.75,1.2,4.78
gin_beyla,1982-10-30,,,,,,21.61,89.75,0.9,1.52,8.23
gin_beyla,1982-10-31,,,,,,20.57,90.32,1.11,1.78,17.71
gin_beyla,1982-11-01,,,,,,21.49,88.42,1.14,1.9,9.79
gin_beyla,1982-11-02,,,,,,21.1,93.26,1.46,2.4,11.1
gin_beyla,1982-11-03,,,,,,21.7,91.06,1.79,2.97,5.06
gin_beyla,1982-11-04,,,,,,22.44,88.43,1.37,2.22,8.38
gin_beyla,1982-11-05,,,,,,22.7,85.29,1.13,1.8,2.08
gin_beyla,1982-11-06,,,,,,22.79,83.95,0.94,1.55,1.16
gin_beyla,1982-11-07,,,,,,21.97,88.32,1.13,1.91,3.17
gin_beyla,1982-11-08,,,,,,22.34,86.93,1.11,1.95,4.93
gin_beyla,1982-11-09,,,,,,22.46,86.91,1.5,2.5,4.78
gin_beyla,1982-11-10,,,,,,22.74,85.59,1.07,1.74,4.59
gin_beyla,1982-11-11,,,,,,22.58,83.4,1.26,2.1,1.33
gin_beyla,1982-11-12,,,,,,22.48,83.15,1.4,2.33,0.07
gin_beyla,1982-11-13,,,,,,23.21,78.6,1.16,1.88,0.25
gin_beyla,1982-11-14,,,,,,22.97,79.66,0.94,1.45,0.09
gin_beyla,1982-11-15,,,,,,22.86,81.02,1.13,1.82,0.17
gin_beyla,1982-11-16,,,,,,22.2,73.18,1.36,2.23,0.01
gin_beyla,1982-11-17,,,,,,22.76,78.31,1.13,1.71,0.02
gin_beyla,1982-11-18,,,,,,23.24,77.48,1.34,2.16,0.1
gin_beyla,1982-11-19,,,,,,22.8,80.35,1.27,1.98,0.11
gin_beyla,1982-11-20,,,,,,22.38,79.28,1.04,1.79,0.01
gin_beyla,1982-11-21,,,,,,21.7,73.23,1.58,2.75,0.02
gin_beyla,1982-11-22,,,,,,21.93,75.34,1.32,2.18,0.0
gin_beyla,1982-11-23,,,,,,20.93,73.12,1.26,2.14,0.0
gin_beyla,1982-11-24,,,,,,20.31,74.24,1.37,2.43,0.0
gin_beyla,1982-11-25,,,,,,21.95,78.14,1.49,2.46,0.0
gin_beyla,1982-11-26,,,,,,22.1,73.39,1.11,1.78,0.41
gin_beyla,1982-11-27,,,,,,22.02,67.33,0.89,1.39,5.3
gin_beyla,1982-11-28,,,,,,21.28,68.2,1.06,1.84,0.0
gin_beyla,1982-11-29,,,,,,21.2,62.8,1.11,1.79,0.0
gin_beyla,1982-11-30,,,,,,20.78,65.7,1.41,2.35,0.0
gin_beyla,1982-12-01,,,,,,20.82,69.42,1.49,2.45,0.0
gin_beyla,1982-12-02,,,,,,20.95,69.21,1.55,2.62,0.22
gin_beyla,1982-12-03,,,,,,20.1,67.64,1.85,3.13,0.05
gin_beyla,1982-12-04,,,,,,20.1,61.29,1.44,2.37,0.0
gin_beyla,1982-12-05,,,,,,20.24,61.09,1.33,2.18,0.0
gin_beyla,1982-12-06,,,,,,16.85,64.68,2.08,3.45,0.0
gin_beyla,1982-12-07,,,,,,16.72,66.43,1.94,3.23,0.0
gin_beyla,1982-12-08,,,,,,16.5,67.62,2.23,3.51,0.0
gin_beyla,1982-12-09,,,,,,17.25,66.79,2.55,4.09,0.0
gin_beyla,1982-12-10,,,,,,17.72,66.66,2.32,3.7,0.0
gin_beyla,1982-12-11,,,,,,18.65,68.27,1.96,3.39,0.0
gin_beyla,1982-12-12,,,,,,18.31,70.19,1.94,3.34,0.0
gin_beyla,1982-12-13,,,,,,20.55,64.69,1.08,1.82,0.0
gin_beyla,1982-12-14,,,,,,21.14,67.46,1.19,1.94,0.0
